Data Table for Daily Case Trends - Arkansas
Date generated: Tue Nov 16 2021 20:14:12 GMT-0500 (Eastern Standard Time)
State,Date,New Cases,7-Day Moving Avg,7-Day Avg People Fully Vaccinated
Arkansas,May  3 2021,61,199,8533
Arkansas,May  2 2021,137,199,8666
Arkansas,May  1 2021,243,189,8715
Arkansas,Apr 30 2021,196,181,8585
Arkansas,Apr 29 2021,240,186,9058
Arkansas,Apr 28 2021,291,225,9638
Arkansas,Apr 27 2021,229,184,10056
Arkansas,Apr 26 2021,63,179,10203
Arkansas,Apr 25 2021,64,179,10287
Arkansas,Apr 24 2021,184,176,10271
Arkansas,Apr 23 2021,236,181,10697
Arkansas,Apr 22 2021,513,181,10720
Arkansas,Apr 21 2021,0,149,11083
Arkansas,Apr 20 2021,198,180,10827
Arkansas,Apr 19 2021,59,184,11163
Arkansas,Apr 18 2021,45,199,11548
Arkansas,Apr 17 2021,221,193,11738
Arkansas,Apr 16 2021,237,186,11910
Arkansas,Apr 15 2021,283,177,12732
Arkansas,Apr 14 2021,220,165,13478
Arkansas,Apr 13 2021,224,169,14006
Arkansas,Apr 12 2021,169,160,14668
Arkansas,Apr 11 2021,0,142,14608
Arkansas,Apr 10 2021,171,154,14292
Arkansas,Apr  9 2021,178,161,14469
Arkansas,Apr  8 2021,199,156,13944
Arkansas,Apr  7 2021,244,158,13529
Arkansas,Apr  6 2021,163,153,13745
Arkansas,Apr  5 2021,44,155,13223
Arkansas,Apr  4 2021,84,160,13014
Arkansas,Apr  3 2021,217,158,13172
Arkansas,Apr  2 2021,144,151,12837
Arkansas,Apr  1 2021,211,156,12230
Arkansas,Mar 31 2021,212,174,11128
Arkansas,Mar 30 2021,178,177,10192
Arkansas,Mar 29 2021,79,185,9734
Arkansas,Mar 28 2021,69,182,9583
Arkansas,Mar 27 2021,165,187,9459
Arkansas,Mar 26 2021,184,203,9477
Arkansas,Mar 25 2021,334,209,9059
Arkansas,Mar 24 2021,231,199,8336
Arkansas,Mar 23 2021,239,212,7315
Arkansas,Mar 22 2021,52,235,6420
Arkansas,Mar 21 2021,108,244,5836
Arkansas,Mar 20 2021,274,247,6145
Arkansas,Mar 19 2021,228,253,5939
Arkansas,Mar 18 2021,264,286,5670
Arkansas,Mar 17 2021,325,297,5340
Arkansas,Mar 16 2021,396,296,5668
Arkansas,Mar 15 2021,117,301,5806
Arkansas,Mar 14 2021,130,303,5670
Arkansas,Mar 13 2021,314,308,5391
Arkansas,Mar 12 2021,459,310,5004
Arkansas,Mar 11 2021,340,326,5470
Arkansas,Mar 10 2021,317,335,5724
Arkansas,Mar  9 2021,432,347,6034
Arkansas,Mar  8 2021,133,348,6114
Arkansas,Mar  7 2021,165,343,6403
Arkansas,Mar  6 2021,327,779,6352
Arkansas,Mar  5 2021,570,812,6501
Arkansas,Mar  4 2021,403,804,7353
Arkansas,Mar  3 2021,404,851,8552
Arkansas,Mar  2 2021,440,908,9393
Arkansas,Mar  1 2021,94,964,10995
Arkansas,Feb 28 2021,3220,985,11895
Arkansas,Feb 27 2021,557,566,12124
Arkansas,Feb 26 2021,516,560,12645
Arkansas,Feb 25 2021,726,525,10915
Arkansas,Feb 24 2021,803,457,8889
Arkansas,Feb 23 2021,834,438,6866
Arkansas,Feb 22 2021,245,344,4657
Arkansas,Feb 21 2021,284,355,3015
Arkansas,Feb 20 2021,517,381,2845
Arkansas,Feb 19 2021,268,443,2477
Arkansas,Feb 18 2021,253,486,3350
Arkansas,Feb 17 2021,667,607,4016
Arkansas,Feb 16 2021,177,668,5372
Arkansas,Feb 15 2021,320,853,6257
Arkansas,Feb 14 2021,466,898,7508
Arkansas,Feb 13 2021,954,928,7488
Arkansas,Feb 12 2021,565,983,7305
Arkansas,Feb 11 2021,1103,1163,7097
Arkansas,Feb 10 2021,1092,1358,7548
Arkansas,Feb  9 2021,1475,1549,6991
Arkansas,Feb  8 2021,637,1554,6634
Arkansas,Feb  7 2021,672,1638,6017
Arkansas,Feb  6 2021,1341,1668,6041
Arkansas,Feb  5 2021,1824,1737,5915
Arkansas,Feb  4 2021,2469,1720,5312
Arkansas,Feb  3 2021,2426,1638,4950
Arkansas,Feb  2 2021,1510,1545,4977
Arkansas,Feb  1 2021,1226,1684,4845
Arkansas,Jan 31 2021,881,1600,4736
Arkansas,Jan 30 2021,1824,1627,4617
Arkansas,Jan 29 2021,1707,1597,4389
Arkansas,Jan 28 2021,1892,1662,3708
Arkansas,Jan 27 2021,1777,1835,3035
Arkansas,Jan 26 2021,2485,1941,2436
Arkansas,Jan 25 2021,636,1777,1944
Arkansas,Jan 24 2021,1071,1849,1446
Arkansas,Jan 23 2021,1613,1831,1495
Arkansas,Jan 22 2021,2162,1963,1466
Arkansas,Jan 21 2021,3106,2101,1414
Arkansas,Jan 20 2021,2520,2013,1211
Arkansas,Jan 19 2021,1331,2005,1197
Arkansas,Jan 18 2021,1141,2274,1511
Arkansas,Jan 17 2021,944,2292,1912
Arkansas,Jan 16 2021,2543,2633,1881
Arkansas,Jan 15 2021,3124,2682,2003
Arkansas,Jan 14 2021,2491,2656,2625
Arkansas,Jan 13 2021,2467,2775,3113
Arkansas,Jan 12 2021,3209,2952,3177
Arkansas,Jan 11 2021,1268,3080,2776
Arkansas,Jan 10 2021,3330,3085,2305
Arkansas,Jan  9 2021,2886,2900,2274
Arkansas,Jan  8 2021,2944,2774,2125
Arkansas,Jan  7 2021,3323,2968,1400
Arkansas,Jan  6 2021,3705,2880,811
Arkansas,Jan  5 2021,4107,2806,385
Arkansas,Jan  4 2021,1306,2607,141
Arkansas,Jan  3 2021,2033,2656,23
Arkansas,Jan  2 2021,2000,2496,22
Arkansas,Jan  1 2021,4304,2310,20
Arkansas,Dec 31 2020,2708,1999,16
Arkansas,Dec 30 2020,3184,2069,13
Arkansas,Dec 29 2020,2718,2028,7
Arkansas,Dec 28 2020,1651,1917,9
Arkansas,Dec 27 2020,908,1889,7
Arkansas,Dec 26 2020,702,1979,8
Arkansas,Dec 25 2020,2122,2263,8
Arkansas,Dec 24 2020,3204,2371,12
Arkansas,Dec 23 2020,2893,2348,12
Arkansas,Dec 22 2020,1941,2264,16
Arkansas,Dec 21 2020,1457,2292,14
