Data Table for Daily Case Trends - Louisiana
Date generated: Tue Nov 16 2021 20:15:36 GMT-0500 (Eastern Standard Time)
State,Date,New Cases,7-Day Moving Avg,7-Day Avg People Fully Vaccinated
Louisiana,May  8 2021,364,471,8337
Louisiana,May  7 2021,563,456,8438
Louisiana,May  6 2021,407,473,8735
Louisiana,May  5 2021,466,496,9393
Louisiana,May  4 2021,997,493,10739
Louisiana,May  3 2021,253,415,11249
Louisiana,May  2 2021,253,421,11518
Louisiana,May  1 2021,253,428,11590
Louisiana,Apr 30 2021,685,434,11923
Louisiana,Apr 29 2021,570,413,12397
Louisiana,Apr 28 2021,442,421,12615
Louisiana,Apr 27 2021,452,453,12560
Louisiana,Apr 26 2021,297,440,13239
Louisiana,Apr 25 2021,297,464,13827
Louisiana,Apr 24 2021,297,488,14201
Louisiana,Apr 23 2021,541,512,14769
Louisiana,Apr 22 2021,623,503,15519
Louisiana,Apr 21 2021,666,529,16095
Louisiana,Apr 20 2021,360,490,16269
Louisiana,Apr 19 2021,466,503,16314
Louisiana,Apr 18 2021,465,578,16545
Louisiana,Apr 17 2021,465,511,16752
Louisiana,Apr 16 2021,479,445,17088
Louisiana,Apr 15 2021,803,481,17775
Louisiana,Apr 14 2021,394,431,18624
Louisiana,Apr 13 2021,452,474,19812
Louisiana,Apr 12 2021,989,441,20467
Louisiana,Apr 11 2021,0,481,20602
Louisiana,Apr 10 2021,0,481,19828
Louisiana,Apr  9 2021,734,481,19177
Louisiana,Apr  8 2021,449,376,17329
Louisiana,Apr  7 2021,700,388,17776
Louisiana,Apr  6 2021,218,363,17801
Louisiana,Apr  5 2021,1268,404,17571
Louisiana,Apr  4 2021,0,342,16898
Louisiana,Apr  3 2021,0,342,17095
Louisiana,Apr  2 2021,0,342,18289
Louisiana,Apr  1 2021,536,407,20565
Louisiana,Mar 31 2021,519,387,19441
Louisiana,Mar 30 2021,509,377,18501
Louisiana,Mar 29 2021,836,405,17416
Louisiana,Mar 28 2021,0,476,16961
Louisiana,Mar 27 2021,0,476,16946
Louisiana,Mar 26 2021,449,476,15819
Louisiana,Mar 25 2021,399,439,14176
Louisiana,Mar 24 2021,450,459,13568
Louisiana,Mar 23 2021,705,459,12502
