Data Table for Daily Case Trends - Maine
Date generated: Tue Nov 16 2021 20:15:43 GMT-0500 (Eastern Standard Time)
State,Date,New Cases,7-Day Moving Avg,7-Day Avg People Fully Vaccinated
Maine,Jun  8 2021,52,72,4044
Maine,Jun  7 2021,70,73,3893
Maine,Jun  6 2021,30,68,3287
Maine,Jun  5 2021,78,70,3172
Maine,Jun  4 2021,97,71,2915
Maine,Jun  3 2021,71,73,2722
Maine,Jun  2 2021,106,81,2792
Maine,Jun  1 2021,61,83,2983
Maine,May 31 2021,39,98,3137
Maine,May 30 2021,42,101,3737
Maine,May 29 2021,87,108,3852
Maine,May 28 2021,107,112,4222
Maine,May 27 2021,128,120,4817
Maine,May 26 2021,121,126,5238
Maine,May 25 2021,163,140,5620
Maine,May 24 2021,61,145,5962
Maine,May 23 2021,92,165,6176
Maine,May 22 2021,116,180,6195
Maine,May 21 2021,160,191,6299
Maine,May 20 2021,169,193,6658
Maine,May 19 2021,219,213,6760
Maine,May 18 2021,200,223,7298
Maine,May 17 2021,201,238,7405
Maine,May 16 2021,199,243,7539
Maine,May 15 2021,192,245,7508
Maine,May 14 2021,175,253,7622
Maine,May 13 2021,305,269,7496
Maine,May 12 2021,294,266,7719
Maine,May 11 2021,303,270,8001
Maine,May 10 2021,238,276,8259
Maine,May  9 2021,214,302,8301
Maine,May  8 2021,244,306,8381
Maine,May  7 2021,287,317,8781
Maine,May  6 2021,288,321,9197
Maine,May  5 2021,318,318,9243
Maine,May  4 2021,348,309,9085
Maine,May  3 2021,417,297,8952
Maine,May  2 2021,245,298,8921
Maine,May  1 2021,317,295,8765
Maine,Apr 30 2021,317,274,8660
Maine,Apr 29 2021,267,282,8343
Maine,Apr 28 2021,255,296,8094
Maine,Apr 27 2021,261,317,7952
Maine,Apr 26 2021,425,352,8055
Maine,Apr 25 2021,228,351,7836
Maine,Apr 24 2021,165,356,7986
Maine,Apr 23 2021,373,381,7776
Maine,Apr 22 2021,371,387,7768
Maine,Apr 21 2021,402,416,7753
Maine,Apr 20 2021,501,441,7339
Maine,Apr 19 2021,420,448,7046
Maine,Apr 18 2021,260,469,7322
Maine,Apr 17 2021,346,474,7505
Maine,Apr 16 2021,413,456,7992
Maine,Apr 15 2021,573,441,8733
Maine,Apr 14 2021,578,422,9904
Maine,Apr 13 2021,547,385,10956
Maine,Apr 12 2021,570,364,11354
Maine,Apr 11 2021,295,324,11397
Maine,Apr 10 2021,218,314,11034
Maine,Apr  9 2021,307,325,11105
Maine,Apr  8 2021,439,321,11016
Maine,Apr  7 2021,320,315,10428
Maine,Apr  6 2021,401,310,10044
Maine,Apr  5 2021,290,289,9535
Maine,Apr  4 2021,223,279,9056
Maine,Apr  3 2021,295,301,9123
Maine,Apr  2 2021,279,259,8308
Maine,Apr  1 2021,403,249,7156
Maine,Mar 31 2021,284,228,6675
Maine,Mar 30 2021,251,218,5979
Maine,Mar 29 2021,223,211,5818
Maine,Mar 28 2021,377,198,5616
Maine,Mar 27 2021,0,170,5557
Maine,Mar 26 2021,210,194,5310
Maine,Mar 25 2021,253,196,5152
Maine,Mar 24 2021,218,194,4852
Maine,Mar 23 2021,199,226,4729
Maine,Mar 22 2021,131,198,4439
Maine,Mar 21 2021,179,206,4299
Maine,Mar 20 2021,171,205,4383
Maine,Mar 19 2021,221,205,4602
Maine,Mar 18 2021,240,203,4825
Maine,Mar 17 2021,444,198,4890
Maine,Mar 16 2021,0,162,4605
Maine,Mar 15 2021,189,189,5033
Maine,Mar 14 2021,174,181,5409
Maine,Mar 13 2021,169,176,5471
Maine,Mar 12 2021,206,174,5596
Maine,Mar 11 2021,209,171,5965
Maine,Mar 10 2021,187,173,6239
Maine,Mar  9 2021,195,166,6065
Maine,Mar  8 2021,133,159,5468
Maine,Mar  7 2021,134,166,5217
Maine,Mar  6 2021,157,165,5025
Maine,Mar  5 2021,183,163,4762
Maine,Mar  4 2021,225,165,4357
Maine,Mar  3 2021,136,158,3997
Maine,Mar  2 2021,146,170,3870
Maine,Mar  1 2021,182,172,3882
Maine,Feb 28 2021,129,167,3928
Maine,Feb 27 2021,141,162,3894
Maine,Feb 26 2021,197,161,4061
Maine,Feb 25 2021,179,153,3943
Maine,Feb 24 2021,217,146,3715
Maine,Feb 23 2021,164,147,3969
Maine,Feb 22 2021,142,138,3879
Maine,Feb 21 2021,97,131,3750
Maine,Feb 20 2021,131,138,3786
Maine,Feb 19 2021,141,135,3486
Maine,Feb 18 2021,135,138,3304
Maine,Feb 17 2021,219,147,3135
Maine,Feb 16 2021,103,141,2724
Maine,Feb 15 2021,91,162,2767
Maine,Feb 14 2021,149,179,2756
Maine,Feb 13 2021,110,187,2729
Maine,Feb 12 2021,159,193,2574
Maine,Feb 11 2021,201,208,2525
Maine,Feb 10 2021,175,217,2491
Maine,Feb  9 2021,254,235,2603
Maine,Feb  8 2021,211,238,2379
Maine,Feb  7 2021,201,268,2369
Maine,Feb  6 2021,154,270,2380
Maine,Feb  5 2021,266,271,2271
Maine,Feb  4 2021,264,283,1889
Maine,Feb  3 2021,300,297,1692
Maine,Feb  2 2021,274,294,1722
Maine,Feb  1 2021,417,321,2126
Maine,Jan 31 2021,219,356,2325
Maine,Jan 30 2021,157,362,2341
Maine,Jan 29 2021,354,413,2333
Maine,Jan 28 2021,358,362,2255
Maine,Jan 27 2021,284,402,2200
Maine,Jan 26 2021,462,458,2199
Maine,Jan 25 2021,662,492,1957
Maine,Jan 24 2021,259,452,1629
Maine,Jan 23 2021,513,461,1592
Maine,Jan 22 2021,1,436,1504
Maine,Jan 21 2021,636,499,1369
Maine,Jan 20 2021,675,526,1197
Maine,Jan 19 2021,701,544,799
Maine,Jan 18 2021,385,562,674
Maine,Jan 17 2021,317,609,673
Maine,Jan 16 2021,340,608,689
Maine,Jan 15 2021,440,600,757
Maine,Jan 14 2021,826,624,1008
Maine,Jan 13 2021,804,618,1091
Maine,Jan 12 2021,822,580,1139
Maine,Jan 11 2021,716,537,974
Maine,Jan 10 2021,313,520,830
Maine,Jan  9 2021,279,529,818
Maine,Jan  8 2021,612,539,737
Maine,Jan  7 2021,782,600,466
Maine,Jan  6 2021,537,491,259
Maine,Jan  5 2021,525,513,100
Maine,Jan  4 2021,597,522,65
Maine,Jan  3 2021,376,520,27
Maine,Jan  2 2021,347,529,13
Maine,Jan  1 2021,1042,528,10
Maine,Dec 31 2020,13,425,10
Maine,Dec 30 2020,691,423,9
Maine,Dec 29 2020,588,429,8
Maine,Dec 28 2020,589,517,6
Maine,Dec 27 2020,439,433,4
Maine,Dec 26 2020,334,419,4
Maine,Dec 25 2020,321,401,4
Maine,Dec 24 2020,0,412,4
Maine,Dec 23 2020,735,474,3
Maine,Dec 22 2020,1206,456,2
Maine,Dec 21 2020,0,363,1
Maine,Dec 20 2020,338,421,1
Maine,Dec 19 2020,207,434,2
Maine,Dec 18 2020,401,446,2
Maine,Dec 17 2020,437,448,2
Maine,Dec 16 2020,609,434,2
Maine,Dec 15 2020,551,405,2
Maine,Dec 14 2020,410,384,4
Maine,Dec 13 2020,427,365,8
Maine,Dec 12 2020,288,365,N/A
Maine,Dec 11 2020,414,356,N/A
Maine,Dec 10 2020,344,337,N/A
Maine,Dec  9 2020,406,329,N/A
Maine,Dec  8 2020,404,321,N/A
Maine,Dec  7 2020,277,296,N/A
Maine,Dec  6 2020,425,323,N/A
Maine,Dec  5 2020,222,263,N/A
Maine,Dec  4 2020,282,262,N/A
Maine,Dec  3 2020,287,225,N/A
Maine,Dec  2 2020,350,218,N/A
Maine,Dec  1 2020,232,168,N/A
Maine,Nov 30 2020,468,168,N/A
Maine,Nov 29 2020,0,137,N/A
Maine,Nov 28 2020,220,164,N/A
Maine,Nov 27 2020,23,166,N/A
Maine,Nov 26 2020,238,186,N/A
Maine,Nov 25 2020,0,184,N/A
Maine,Nov 24 2020,227,215,N/A
Maine,Nov 23 2020,256,205,N/A
Maine,Nov 22 2020,184,203,N/A
Maine,Nov 21 2020,237,202,N/A
Maine,Nov 20 2020,165,190,N/A
Maine,Nov 19 2020,224,188,N/A
Maine,Nov 18 2020,215,218,N/A
Maine,Nov 17 2020,156,188,N/A
Maine,Nov 16 2020,246,186,N/A
Maine,Nov 15 2020,173,174,N/A
Maine,Nov 14 2020,153,178,N/A
Maine,Nov 13 2020,152,169,N/A
Maine,Nov 12 2020,437,170,N/A
Maine,Nov 11 2020,0,134,N/A
Maine,Nov 10 2020,142,160,N/A
Maine,Nov  9 2020,163,162,N/A
Maine,Nov  8 2020,205,156,N/A
Maine,Nov  7 2020,90,146,N/A
Maine,Nov  6 2020,158,133,N/A
Maine,Nov  5 2020,184,124,N/A
Maine,Nov  4 2020,183,113,N/A
Maine,Nov  3 2020,151,98,N/A
Maine,Nov  2 2020,127,87,N/A
Maine,Nov  1 2020,131,77,N/A
Maine,Oct 31 2020,0,75,N/A
Maine,Oct 30 2020,98,75,N/A
Maine,Oct 29 2020,103,67,N/A
Maine,Oct 28 2020,80,58,N/A
Maine,Oct 27 2020,76,56,N/A
Maine,Oct 26 2020,57,46,N/A
Maine,Oct 25 2020,117,41,N/A
Maine,Oct 24 2020,0,28,N/A
Maine,Oct 23 2020,42,33,N/A
Maine,Oct 22 2020,35,32,N/A
Maine,Oct 21 2020,71,32,N/A
Maine,Oct 20 2020,0,24,N/A
Maine,Oct 19 2020,27,29,N/A
Maine,Oct 18 2020,22,34,N/A
Maine,Oct 17 2020,38,34,N/A
Maine,Oct 16 2020,37,29,N/A
Maine,Oct 15 2020,29,28,N/A
Maine,Oct 14 2020,20,28,N/A
Maine,Oct 13 2020,36,30,N/A
Maine,Oct 12 2020,57,30,N/A
Maine,Oct 11 2020,27,25,N/A
Maine,Oct 10 2020,0,25,N/A
Maine,Oct  9 2020,30,32,N/A
Maine,Oct  8 2020,27,28,N/A
Maine,Oct  7 2020,35,29,N/A
Maine,Oct  6 2020,39,30,N/A
Maine,Oct  5 2020,20,32,N/A
Maine,Oct  4 2020,25,35,N/A
Maine,Oct  3 2020,52,33,N/A
Maine,Oct  2 2020,0,33,N/A
Maine,Oct  1 2020,37,33,N/A
Maine,Sep 30 2020,40,30,N/A
Maine,Sep 29 2020,54,31,N/A
Maine,Sep 28 2020,37,27,N/A
Maine,Sep 27 2020,11,27,N/A
Maine,Sep 26 2020,54,30,N/A
