Data Table for Daily Case Trends - Indiana
Date generated: Tue Nov 16 2021 20:15:04 GMT-0500 (Eastern Standard Time)
State,Date,New Cases,7-Day Moving Avg,7-Day Avg People Fully Vaccinated
Indiana,Jul  1 2021,390,274,5544
Indiana,Jun 30 2021,399,259,5862
Indiana,Jun 29 2021,268,243,6027
Indiana,Jun 28 2021,187,247,6350
Indiana,Jun 27 2021,187,231,6196
Indiana,Jun 26 2021,187,234,6205
Indiana,Jun 25 2021,304,266,6378
Indiana,Jun 24 2021,287,280,6719
Indiana,Jun 23 2021,282,276,7037
Indiana,Jun 22 2021,300,284,7407
Indiana,Jun 21 2021,71,284,7836
Indiana,Jun 20 2021,213,282,8629
Indiana,Jun 19 2021,405,306,8783
Indiana,Jun 18 2021,405,311,9277
Indiana,Jun 17 2021,262,310,9786
Indiana,Jun 16 2021,335,338,10364
Indiana,Jun 15 2021,303,341,10795
Indiana,Jun 14 2021,55,349,11359
Indiana,Jun 13 2021,380,351,11869
Indiana,Jun 12 2021,443,363,12031
Indiana,Jun 11 2021,395,359,12136
Indiana,Jun 10 2021,460,367,12469
Indiana,Jun  9 2021,352,475,12722
Indiana,Jun  8 2021,364,462,12522
Indiana,Jun  7 2021,67,419,12522
Indiana,Jun  6 2021,462,474,10645
Indiana,Jun  5 2021,419,459,10287
Indiana,Jun  4 2021,445,460,9590
Indiana,Jun  3 2021,1216,476,9418
Indiana,Jun  2 2021,261,396,9463
Indiana,Jun  1 2021,65,451,10061
Indiana,May 31 2021,452,512,10072
Indiana,May 30 2021,358,501,12209
Indiana,May 29 2021,428,530,12393
Indiana,May 28 2021,557,564,13159
Indiana,May 27 2021,656,597,14208
Indiana,May 26 2021,644,630,14771
Indiana,May 25 2021,489,653,15598
Indiana,May 24 2021,375,652,16420
Indiana,May 23 2021,563,675,17135
Indiana,May 22 2021,665,698,17743
Indiana,May 21 2021,788,767,18616
Indiana,May 20 2021,891,783,19200
Indiana,May 19 2021,802,781,20702
Indiana,May 18 2021,481,787,22082
Indiana,May 17 2021,537,813,23188
Indiana,May 16 2021,726,820,23479
Indiana,May 15 2021,1145,846,22893
Indiana,May 14 2021,899,832,22656
Indiana,May 13 2021,882,870,23250
Indiana,May 12 2021,841,922,23638
Indiana,May 11 2021,663,965,24038
Indiana,May 10 2021,590,980,24885
Indiana,May  9 2021,905,1010,25478
Indiana,May  8 2021,1047,1033,26385
Indiana,May  7 2021,1164,1048,26882
Indiana,May  6 2021,1247,1093,27681
Indiana,May  5 2021,1139,1112,29350
Indiana,May  4 2021,771,1129,30533
Indiana,May  3 2021,797,1139,30751
Indiana,May  2 2021,1069,1122,30995
Indiana,May  1 2021,1152,1088,30577
Indiana,Apr 30 2021,1477,1081,30544
Indiana,Apr 29 2021,1384,1023,29216
Indiana,Apr 28 2021,1258,993,27583
Indiana,Apr 27 2021,838,977,26388
Indiana,Apr 26 2021,682,954,25224
Indiana,Apr 25 2021,827,958,24497
Indiana,Apr 24 2021,1101,977,24235
Indiana,Apr 23 2021,1071,996,23521
Indiana,Apr 22 2021,1180,1027,23372
Indiana,Apr 21 2021,1143,1055,22968
Indiana,Apr 20 2021,676,1062,22442
Indiana,Apr 19 2021,712,1102,22413
Indiana,Apr 18 2021,956,1121,22738
Indiana,Apr 17 2021,1238,1150,22984
Indiana,Apr 16 2021,1287,1167,24437
Indiana,Apr 15 2021,1374,1174,25018
Indiana,Apr 14 2021,1196,1180,25314
Indiana,Apr 13 2021,952,1178,25580
Indiana,Apr 12 2021,846,1130,25545
Indiana,Apr 11 2021,1159,1114,25265
Indiana,Apr 10 2021,1358,1086,24643
Indiana,Apr  9 2021,1339,1045,23841
Indiana,Apr  8 2021,1411,1028,23689
Indiana,Apr  7 2021,1185,1003,24562
Indiana,Apr  6 2021,615,985,24315
Indiana,Apr  5 2021,734,1003,24157
Indiana,Apr  4 2021,964,1003,24013
Indiana,Apr  3 2021,1068,1003,24407
Indiana,Apr  2 2021,1222,992,24183
Indiana,Apr  1 2021,1235,978,23697
Indiana,Mar 31 2021,1063,942,22202
Indiana,Mar 30 2021,739,933,21740
Indiana,Mar 29 2021,732,927,21421
Indiana,Mar 28 2021,963,900,20550
Indiana,Mar 27 2021,996,869,20476
Indiana,Mar 26 2021,1120,860,20100
Indiana,Mar 25 2021,984,825,19456
Indiana,Mar 24 2021,999,823,19204
Indiana,Mar 23 2021,695,811,18576
Indiana,Mar 22 2021,543,794,17839
Indiana,Mar 21 2021,746,777,17886
Indiana,Mar 20 2021,938,772,17823
Indiana,Mar 19 2021,872,759,18357
Indiana,Mar 18 2021,971,772,19043
Indiana,Mar 17 2021,915,765,18713
Indiana,Mar 16 2021,574,758,19495
Indiana,Mar 15 2021,426,760,19736
Indiana,Mar 14 2021,708,769,20461
Indiana,Mar 13 2021,849,776,20849
Indiana,Mar 12 2021,962,832,20609
Indiana,Mar 11 2021,923,817,20596
Indiana,Mar 10 2021,869,820,20682
Indiana,Mar  9 2021,585,807,20388
Indiana,Mar  8 2021,487,802,20658
Indiana,Mar  7 2021,759,811,20293
Indiana,Mar  6 2021,1244,809,19739
Indiana,Mar  5 2021,852,757,19216
Indiana,Mar  4 2021,948,772,18821
Indiana,Mar  3 2021,774,794,18989
Indiana,Mar  2 2021,550,829,18906
Indiana,Mar  1 2021,553,849,19016
Indiana,Feb 28 2021,744,888,19169
Indiana,Feb 27 2021,884,909,19280
Indiana,Feb 26 2021,957,987,19258
Indiana,Feb 25 2021,1097,1000,19302
Indiana,Feb 24 2021,1018,953,18905
Indiana,Feb 23 2021,691,941,18700
Indiana,Feb 22 2021,829,970,16593
Indiana,Feb 21 2021,893,964,15523
Indiana,Feb 20 2021,1427,1012,15594
Indiana,Feb 19 2021,1047,986,15466
Indiana,Feb 18 2021,769,1041,15328
Indiana,Feb 17 2021,935,1176,15176
Indiana,Feb 16 2021,890,1248,14788
Indiana,Feb 15 2021,789,1284,16368
Indiana,Feb 14 2021,1230,1321,17079
Indiana,Feb 13 2021,1244,1393,17249
Indiana,Feb 12 2021,1431,1619,17092
Indiana,Feb 11 2021,1713,1628,16496
Indiana,Feb 10 2021,1443,1722,15918
Indiana,Feb  9 2021,1142,1722,14873
Indiana,Feb  8 2021,1045,1776,13679
Indiana,Feb  7 2021,1736,1873,12644
Indiana,Feb  6 2021,2828,1873,12377
Indiana,Feb  5 2021,1493,1804,11911
Indiana,Feb  4 2021,2371,1968,10421
Indiana,Feb  3 2021,1440,2034,9150
Indiana,Feb  2 2021,1524,2148,8453
Indiana,Feb  1 2021,1721,2178,7980
Indiana,Jan 31 2021,1735,2246,7634
Indiana,Jan 30 2021,2346,2360,7362
Indiana,Jan 29 2021,2642,2469,7044
Indiana,Jan 28 2021,2831,2591,6427
Indiana,Jan 27 2021,2242,2706,5867
Indiana,Jan 26 2021,1730,2799,5675
Indiana,Jan 25 2021,2201,2943,5691
Indiana,Jan 24 2021,2532,2987,5644
Indiana,Jan 23 2021,3105,3079,5775
Indiana,Jan 22 2021,3501,3192,5866
Indiana,Jan 21 2021,3636,3361,5917
Indiana,Jan 20 2021,2889,3468,5835
Indiana,Jan 19 2021,2739,3577,5876
Indiana,Jan 18 2021,2510,3636,5796
Indiana,Jan 17 2021,3174,3806,5816
Indiana,Jan 16 2021,3901,4081,5860
Indiana,Jan 15 2021,4678,4378,6053
Indiana,Jan 14 2021,4387,4582,6868
Indiana,Jan 13 2021,3654,4996,6678
Indiana,Jan 12 2021,3151,5354,5735
Indiana,Jan 11 2021,3697,5390,4680
Indiana,Jan 10 2021,5105,5380,3529
Indiana,Jan  9 2021,5978,5079,3140
Indiana,Jan  8 2021,6107,4986,2240
Indiana,Jan  7 2021,7282,5014,970
Indiana,Jan  6 2021,6158,4899,577
Indiana,Jan  5 2021,3407,4697,328
Indiana,Jan  4 2021,3629,4780,196
Indiana,Jan  3 2021,2993,4616,128
Indiana,Jan  2 2021,5329,4450,123
Indiana,Jan  1 2021,6300,4239,110
Indiana,Dec 31 2020,6480,4119,85
Indiana,Dec 30 2020,4747,4080,63
Indiana,Dec 29 2020,3988,4070,55
Indiana,Dec 28 2020,2477,4024,49
Indiana,Dec 27 2020,1832,4224,40
Indiana,Dec 26 2020,3853,4890,40
Indiana,Dec 25 2020,5458,5017,39
Indiana,Dec 24 2020,6208,5089,44
Indiana,Dec 23 2020,4674,5110,43
Indiana,Dec 22 2020,3669,5331,35
Indiana,Dec 21 2020,3877,5414,26
Indiana,Dec 20 2020,6495,5570,19
Indiana,Dec 19 2020,4744,5485,20
Indiana,Dec 18 2020,5961,5864,15
Indiana,Dec 17 2020,6352,6041,9
Indiana,Dec 16 2020,6220,6065,10
Indiana,Dec 15 2020,4253,5998,13
Indiana,Dec 14 2020,4967,6160,18
Indiana,Dec 13 2020,5898,6259,37
Indiana,Dec 12 2020,7401,6359,N/A
Indiana,Dec 11 2020,7200,6400,N/A
Indiana,Dec 10 2020,6518,6500,N/A
Indiana,Dec  9 2020,5754,6778,N/A
Indiana,Dec  8 2020,5385,6898,N/A
Indiana,Dec  7 2020,5661,6900,N/A
Indiana,Dec  6 2020,6598,6900,N/A
Indiana,Dec  5 2020,7690,6573,N/A
Indiana,Dec  4 2020,7899,6113,N/A
Indiana,Dec  3 2020,8460,5791,N/A
Indiana,Dec  2 2020,6597,5493,N/A
Indiana,Dec  1 2020,5396,5405,N/A
Indiana,Nov 30 2020,5665,5438,N/A
Indiana,Nov 29 2020,4304,5422,N/A
Indiana,Nov 28 2020,4471,5690,N/A
Indiana,Nov 27 2020,5644,6033,N/A
Indiana,Nov 26 2020,6374,6199,N/A
Indiana,Nov 25 2020,5984,6329,N/A
Indiana,Nov 24 2020,5626,6333,N/A
Indiana,Nov 23 2020,5557,6310,N/A
Indiana,Nov 22 2020,6175,6252,N/A
Indiana,Nov 21 2020,6873,6328,N/A
Indiana,Nov 20 2020,6809,6535,N/A
Indiana,Nov 19 2020,7282,6362,N/A
Indiana,Nov 18 2020,6015,6264,N/A
Indiana,Nov 17 2020,5463,6124,N/A
Indiana,Nov 16 2020,5147,6033,N/A
Indiana,Nov 15 2020,6710,5889,N/A
Indiana,Nov 14 2020,8322,5595,N/A
Indiana,Nov 13 2020,5600,5106,N/A
Indiana,Nov 12 2020,6591,4969,N/A
Indiana,Nov 11 2020,5036,4658,N/A
Indiana,Nov 10 2020,4829,4467,N/A
Indiana,Nov  9 2020,4135,4189,N/A
Indiana,Nov  8 2020,4652,4038,N/A
Indiana,Nov  7 2020,4899,3766,N/A
Indiana,Nov  6 2020,4647,3561,N/A
Indiana,Nov  5 2020,4412,3349,N/A
Indiana,Nov  4 2020,3698,3236,N/A
Indiana,Nov  3 2020,2881,3071,N/A
Indiana,Nov  2 2020,3077,2943,N/A
Indiana,Nov  1 2020,2750,2785,N/A
Indiana,Oct 31 2020,3465,2700,N/A
Indiana,Oct 30 2020,3163,2597,N/A
Indiana,Oct 29 2020,3618,2497,N/A
Indiana,Oct 28 2020,2548,2388,N/A
Indiana,Oct 27 2020,1983,2271,N/A
Indiana,Oct 26 2020,1974,2202,N/A
Indiana,Oct 25 2020,2153,2146,N/A
Indiana,Oct 24 2020,2741,2068,N/A
Indiana,Oct 23 2020,2467,2031,N/A
Indiana,Oct 22 2020,2850,2004,N/A
Indiana,Oct 21 2020,1732,1875,N/A
Indiana,Oct 20 2020,1498,1794,N/A
Indiana,Oct 19 2020,1584,1801,N/A
Indiana,Oct 18 2020,1605,1800,N/A
Indiana,Oct 17 2020,2482,1795,N/A
Indiana,Oct 16 2020,2283,1714,N/A
Indiana,Oct 15 2020,1943,1647,N/A
Indiana,Oct 14 2020,1165,1577,N/A
Indiana,Oct 13 2020,1549,1594,N/A
Indiana,Oct 12 2020,1574,1511,N/A
Indiana,Oct 11 2020,1570,1405,N/A
Indiana,Oct 10 2020,1918,1336,N/A
Indiana,Oct  9 2020,1816,1264,N/A
Indiana,Oct  8 2020,1450,1214,N/A
Indiana,Oct  7 2020,1281,1172,N/A
Indiana,Oct  6 2020,970,1125,N/A
Indiana,Oct  5 2020,830,1093,N/A
Indiana,Oct  4 2020,1087,1099,N/A
Indiana,Oct  3 2020,1419,1072,N/A
Indiana,Oct  2 2020,1464,1033,N/A
Indiana,Oct  1 2020,1157,991,N/A
Indiana,Sep 30 2020,953,954,N/A
Indiana,Sep 29 2020,744,920,N/A
Indiana,Sep 28 2020,872,899,N/A
Indiana,Sep 27 2020,901,849,N/A
Indiana,Sep 26 2020,1142,827,N/A
Indiana,Sep 25 2020,1171,817,N/A
Indiana,Sep 24 2020,899,798,N/A
Indiana,Sep 23 2020,711,789,N/A
Indiana,Sep 22 2020,599,771,N/A
Indiana,Sep 21 2020,522,783,N/A
Indiana,Sep 20 2020,746,814,N/A
Indiana,Sep 19 2020,1076,885,N/A
Indiana,Sep 18 2020,1037,882,N/A
Indiana,Sep 17 2020,837,914,N/A
Indiana,Sep 16 2020,580,903,N/A
Indiana,Sep 15 2020,689,921,N/A
Indiana,Sep 14 2020,736,878,N/A
Indiana,Sep 13 2020,1243,857,N/A
Indiana,Sep 12 2020,1056,800,N/A
Indiana,Sep 11 2020,1262,803,N/A
Indiana,Sep 10 2020,758,769,N/A
Indiana,Sep  9 2020,705,819,N/A
Indiana,Sep  8 2020,386,841,N/A
Indiana,Sep  7 2020,590,885,N/A
Indiana,Sep  6 2020,843,927,N/A
Indiana,Sep  5 2020,1077,932,N/A
Indiana,Sep  4 2020,1030,938,N/A
Indiana,Sep  3 2020,1104,907,N/A
Indiana,Sep  2 2020,859,913,N/A
Indiana,Sep  1 2020,695,924,N/A
Indiana,Aug 31 2020,883,943,N/A
Indiana,Aug 30 2020,879,1054,N/A
Indiana,Aug 29 2020,1121,1016,N/A
Indiana,Aug 28 2020,809,999,N/A
Indiana,Aug 27 2020,1145,1032,N/A
Indiana,Aug 26 2020,938,1003,N/A
Indiana,Aug 25 2020,829,939,N/A
Indiana,Aug 24 2020,1660,940,N/A
Indiana,Aug 23 2020,615,788,N/A
Indiana,Aug 22 2020,1000,805,N/A
Indiana,Aug 21 2020,1040,812,N/A
Indiana,Aug 20 2020,941,816,N/A
Indiana,Aug 19 2020,489,830,N/A
Indiana,Aug 18 2020,841,855,N/A
Indiana,Aug 17 2020,591,859,N/A
Indiana,Aug 16 2020,739,869,N/A
Indiana,Aug 15 2020,1044,912,N/A
Indiana,Aug 14 2020,1067,911,N/A
Indiana,Aug 13 2020,1043,935,N/A
Indiana,Aug 12 2020,660,935,N/A
Indiana,Aug 11 2020,870,943,N/A
